loss,categorical_accuracy,val_loss,val_categorical_accuracy
4.9945549964904785,0.09975961595773697,4.449794292449951,0.1692708432674408
3.0655243396759033,0.4429086744785309,2.9792861938476562,0.3229166865348816
1.5999069213867188,0.6887019276618958,1.9250516891479492,0.5052083730697632
0.8236669898033142,0.8437500596046448,1.421993613243103,0.6484375
0.44976556301116943,0.9164663553237915,1.0278923511505127,0.7213541865348816
0.26202523708343506,0.9543269872665405,0.8423275947570801,0.765625
0.15978877246379852,0.9717548489570618,0.6747386455535889,0.8333333730697632
0.12109348177909851,0.9795673489570618,0.7223371863365173,0.8020833730697632
0.08081351220607758,0.9867788553237915,0.6632869243621826,0.8385416865348816
0.07784170657396317,0.986177921295166,0.7065569162368774,0.8229166865348816
0.07114427536725998,0.9867788553237915,0.6716581583023071,0.8333333730697632
0.0605776272714138,0.989182710647583,0.6422172784805298,0.8255208730697632
0.052436474710702896,0.990985631942749,0.6710469722747803,0.8203125
0.06139921769499779,0.9885817766189575,0.6710469126701355,0.8203125
0.05518948286771774,0.990985631942749,0.6606817245483398,0.8333333730697632
0.036379218101501465,0.9963942766189575,0.6680207252502441,0.8411458730697632
0.037085629999637604,0.9963942766189575,0.6965736150741577,0.84375
0.027499331161379814,0.9951923489570618,0.6406905055046082,0.8567708730697632
0.02455858886241913,0.9981971383094788,0.6439603567123413,0.8515625
0.02733009308576584,0.9957932829856873,0.6864363551139832,0.84375
0.02729504555463791,0.9957932829856873,0.7358529567718506,0.8255208730697632
0.039805855602025986,0.993990421295166,0.7933756113052368,0.8411458730697632
0.033655185252428055,0.993990421295166,0.8125328421592712,0.8177083730697632
0.03750002384185791,0.9915865659713745,0.737403154373169,0.8463541865348816
0.045930273830890656,0.990985631942749,0.6784415245056152,0.8411458730697632
0.04771723970770836,0.990985631942749,0.723631739616394,0.8203125
0.05458885058760643,0.9885817766189575,0.8101533651351929,0.8046875
0.04904412105679512,0.9885817766189575,0.8852487802505493,0.7786458730697632
0.05315176025032997,0.990985631942749,0.9749113917350769,0.7760416865348816
0.05263996496796608,0.989182710647583,0.8871195316314697,0.796875
0.05492900311946869,0.9873798489570618,0.9518736600875854,0.78125
0.043324097990989685,0.990985631942749,0.8853820562362671,0.8098958730697632
0.04544946178793907,0.9927884936332703,0.929701030254364,0.796875
0.039949510246515274,0.9915865659713745,0.8291165232658386,0.8125
0.01937144435942173,0.9981971383094788,0.8102412223815918,0.8229166865348816
0.034116167575120926,0.9933894872665405,0.863425612449646,0.8125
0.030698800459504128,0.9933894872665405,0.8191226720809937,0.8177083730697632
0.03768299147486687,0.9915865659713745,0.9934598207473755,0.7916666865348816
0.04966840520501137,0.9903846383094788,0.9605712294578552,0.7760416865348816
0.04159173369407654,0.9885817766189575,0.8203120231628418,0.7994791865348816
0.04068063572049141,0.9927884936332703,0.8547695875167847,0.8151041865348816
0.027505742385983467,0.996995210647583,0.9331710338592529,0.7942708730697632
0.03584131598472595,0.9915865659713745,0.9614209532737732,0.8020833730697632
0.027905339375138283,0.9927884936332703,0.9726377725601196,0.7994791865348816
0.042973920702934265,0.9915865659713745,0.9266926646232605,0.796875
0.03809615597128868,0.990985631942749,1.041383981704712,0.78125
0.036340948194265366,0.9897837042808533,1.026811122894287,0.78125
0.030992016196250916,0.9933894872665405,1.1345794200897217,0.7994791865348816
0.022845732048153877,0.9963942766189575,1.0560948848724365,0.78125
0.031520046293735504,0.9933894872665405,1.020775556564331,0.7864583730697632
0.03469991683959961,0.9915865659713745,0.9445991516113281,0.8125
0.0420413501560688,0.9897837042808533,1.009993076324463,0.8072916865348816
0.04315846413373947,0.990985631942749,1.1439604759216309,0.7682291865348816
0.03553299978375435,0.9915865659713745,1.2328507900238037,0.7395833730697632
0.04248099401593208,0.989182710647583,1.363084316253662,0.7421875
0.04197417572140694,0.9903846383094788,0.9845708608627319,0.7786458730697632
0.029348868876695633,0.9927884936332703,0.9678362607955933,0.7838541865348816
0.03862512856721878,0.9921875596046448,0.8592919111251831,0.8125
0.0242358036339283,0.9951923489570618,0.8438032865524292,0.8229166865348816
0.026039311662316322,0.9933894872665405,0.7695190906524658,0.8229166865348816
0.017271030694246292,0.9963942766189575,0.8218469619750977,0.8125
0.022729551419615746,0.9921875596046448,0.8997352123260498,0.8203125
0.0231377724558115,0.9951923489570618,0.9151792526245117,0.828125
0.03408551216125488,0.9915865659713745,1.0173181295394897,0.7994791865348816
0.029651891440153122,0.9963942766189575,1.0393418073654175,0.7942708730697632
0.021435581147670746,0.9933894872665405,0.9899751543998718,0.796875
0.028689688071608543,0.993990421295166,0.8460046648979187,0.8307291865348816
0.02094118483364582,0.9963942766189575,0.8172435760498047,0.8046875
