loss,categorical_accuracy,val_loss,val_categorical_accuracy
6.721949577331543,0.006510416977107525,5.431047439575195,0.0
6.224069595336914,0.01106770895421505,5.392003059387207,0.00390625
5.8568315505981445,0.012369791977107525,5.346253871917725,0.0078125
5.484942436218262,0.0345052108168602,5.296622276306152,0.0078125
5.107819557189941,0.0475260429084301,5.241216659545898,0.0078125
4.72631311416626,0.0807291716337204,5.179793834686279,0.02734375
4.418020248413086,0.10546875,5.106956481933594,0.04296875
4.049166679382324,0.1640625,5.029168605804443,0.05859375
3.77005934715271,0.2135416716337204,4.947885513305664,0.078125
3.471017360687256,0.287109375,4.856656074523926,0.109375
3.212146282196045,0.326171875,4.7569074630737305,0.1484375
2.9436051845550537,0.3951823115348816,4.6518354415893555,0.17578125
2.728239059448242,0.4427083432674408,4.5397748947143555,0.20703125
2.459676504135132,0.515625,4.42869758605957,0.25
2.2526469230651855,0.5768229365348816,4.316481590270996,0.2734375
2.043625593185425,0.6158854365348816,4.206209659576416,0.328125
1.8809611797332764,0.6640625,4.098867416381836,0.3671875
1.703074336051941,0.70703125,3.995246171951294,0.38671875
1.5473320484161377,0.7565104365348816,3.8881256580352783,0.41796875
1.4065637588500977,0.78125,3.784637451171875,0.40234375
1.289210557937622,0.8072916865348816,3.681950330734253,0.4140625
1.1628155708312988,0.8359375,3.590536117553711,0.453125
1.0752265453338623,0.8587239980697632,3.5024795532226562,0.46875
1.0004026889801025,0.8723958730697632,3.4169230461120605,0.48046875
0.8964138031005859,0.890625,3.329545497894287,0.5
0.8484758138656616,0.89453125,3.2440991401672363,0.5
0.7848862409591675,0.9075521230697632,3.158344030380249,0.51171875
0.6951963305473328,0.9368489980697632,3.0781054496765137,0.50390625
0.6648567914962769,0.923828125,3.0003654956817627,0.53125
0.6036732196807861,0.9459635615348816,2.927417755126953,0.54296875
0.5707582235336304,0.9427083730697632,2.8592405319213867,0.55859375
0.5244991779327393,0.9524739980697632,2.792961597442627,0.55859375
0.4800364375114441,0.9609375,2.727323293685913,0.5546875
0.44358348846435547,0.96484375,2.659069061279297,0.5625
0.4302934408187866,0.9661458730697632,2.5903797149658203,0.578125
0.38343319296836853,0.974609375,2.5259413719177246,0.57421875
0.36841005086898804,0.9720052480697632,2.470942974090576,0.56640625
0.32711169123649597,0.9778646230697632,2.41583251953125,0.58203125
0.31830161809921265,0.9817708730697632,2.361128807067871,0.58203125
0.31764155626296997,0.9720052480697632,2.308211088180542,0.5859375
0.2923468053340912,0.9778646230697632,2.2560763359069824,0.5859375
0.2810653746128082,0.98046875,2.2072718143463135,0.59375
0.2687520384788513,0.9869791865348816,2.1626386642456055,0.5859375
0.24619078636169434,0.9830729365348816,2.1159324645996094,0.59765625
0.2426074743270874,0.9856771230697632,2.0771045684814453,0.6015625
0.2349649965763092,0.9798177480697632,2.041912078857422,0.6015625
0.20206044614315033,0.986328125,2.004244089126587,0.609375
0.20231281220912933,0.9915364980697632,1.963770866394043,0.6171875
0.19914935529232025,0.9889323115348816,1.9250307083129883,0.625
0.19331437349319458,0.9895833730697632,1.8917690515518188,0.6328125
0.18873164057731628,0.98828125,1.8568987846374512,0.6328125
0.17153695225715637,0.9928385615348816,1.8263436555862427,0.640625
0.17032426595687866,0.9889323115348816,1.790712594985962,0.65234375
0.16975025832653046,0.98828125,1.7586690187454224,0.65625
0.1446487158536911,0.9954427480697632,1.7347968816757202,0.65625
0.14108482003211975,0.9928385615348816,1.707078456878662,0.65625
0.13352468609809875,0.9915364980697632,1.6872549057006836,0.65625
0.1344899833202362,0.9908854365348816,1.666921854019165,0.65234375
0.13651010394096375,0.99609375,1.6449382305145264,0.65234375
0.12329758703708649,0.994140625,1.6208409070968628,0.65625
0.10713155567646027,0.9954427480697632,1.5997085571289062,0.66015625
0.11019475758075714,0.9967448115348816,1.5796535015106201,0.66015625
0.11024685949087143,0.9954427480697632,1.5620310306549072,0.66015625
0.11143535375595093,0.994140625,1.543807864189148,0.6640625
0.10220235586166382,0.9947916865348816,1.5239324569702148,0.66796875
0.10868417471647263,0.994140625,1.5061593055725098,0.66796875
0.10789572447538376,0.99609375,1.4915651082992554,0.66796875
0.09243687242269516,0.9986979365348816,1.4768896102905273,0.6640625
0.08433014154434204,0.99609375,1.4668669700622559,0.6640625
0.09548935294151306,0.9967448115348816,1.4524011611938477,0.66015625
0.08793967962265015,0.99609375,1.441167950630188,0.66015625
